signature,timestamp,from,to,amount_sol,depth,path
3NqNdDkRGJMmrBXXzgVCQoKjCseUCexakoERDWqU939Utvzv7ciDRgKUVZBfwuhHeY11K5Mk7K6MHbHkrpTwp6a,2026-01-22T22:44:11.000Z,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi,0.002039280,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
3NqNdDkRGJMmrBXXzgVCQoKjCseUCexakoERDWqU939Utvzv7ciDRgKUVZBfwuhHeY11K5Mk7K6MHbHkrpTwp6a,2026-01-22T22:44:11.000Z,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,6HRgJMRmjaj2svP9GpRbUU5TPzLAHnBW3sHgYVbirWYE,0.000006000,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
3NqNdDkRGJMmrBXXzgVCQoKjCseUCexakoERDWqU939Utvzv7ciDRgKUVZBfwuhHeY11K5Mk7K6MHbHkrpTwp6a,2026-01-22T22:44:11.000Z,55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,0.013327245,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
3NqNdDkRGJMmrBXXzgVCQoKjCseUCexakoERDWqU939Utvzv7ciDRgKUVZBfwuhHeY11K5Mk7K6MHbHkrpTwp6a,2026-01-22T22:44:11.000Z,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,517481.078951000,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
3NqNdDkRGJMmrBXXzgVCQoKjCseUCexakoERDWqU939Utvzv7ciDRgKUVZBfwuhHeY11K5Mk7K6MHbHkrpTwp6a,2026-01-22T22:44:11.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,8psNvWTrdNTiVRNzAgsou9kETXNJm2SXZyaKuJraVRtf,4398.589171000,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
3NqNdDkRGJMmrBXXzgVCQoKjCseUCexakoERDWqU939Utvzv7ciDRgKUVZBfwuhHeY11K5Mk7K6MHbHkrpTwp6a,2026-01-22T22:44:11.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,3UDRUc4RHo7o9nYcuNWZvkckPT48TiGZd4tEm6tqx33m,513082.489780000,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
3NqNdDkRGJMmrBXXzgVCQoKjCseUCexakoERDWqU939Utvzv7ciDRgKUVZBfwuhHeY11K5Mk7K6MHbHkrpTwp6a,2026-01-22T22:44:11.000Z,3UDRUc4RHo7o9nYcuNWZvkckPT48TiGZd4tEm6tqx33m,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,0.011287965,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
3NqNdDkRGJMmrBXXzgVCQoKjCseUCexakoERDWqU939Utvzv7ciDRgKUVZBfwuhHeY11K5Mk7K6MHbHkrpTwp6a,2026-01-22T22:44:11.000Z,3UDRUc4RHo7o9nYcuNWZvkckPT48TiGZd4tEm6tqx33m,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,0.000106307,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
3NqNdDkRGJMmrBXXzgVCQoKjCseUCexakoERDWqU939Utvzv7ciDRgKUVZBfwuhHeY11K5Mk7K6MHbHkrpTwp6a,2026-01-22T22:44:11.000Z,3UDRUc4RHo7o9nYcuNWZvkckPT48TiGZd4tEm6tqx33m,6P3xzFnXzk2VM6GS6bGQdwzrqv2rjiZggQQT7ACnWfYo,0.000034293,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
3NqNdDkRGJMmrBXXzgVCQoKjCseUCexakoERDWqU939Utvzv7ciDRgKUVZBfwuhHeY11K5Mk7K6MHbHkrpTwp6a,2026-01-22T22:44:11.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,0.011287965,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5quC5S4hxbZykrFAhg1ykk4Nejt6RNXg4CWEkrnC3kDKigDoStd5XJSs8wykX2DMgtEtnSC4jFNZpeq3WoEMDMTG,2026-01-22T19:20:37.000Z,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi,0.002039280,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5quC5S4hxbZykrFAhg1ykk4Nejt6RNXg4CWEkrnC3kDKigDoStd5XJSs8wykX2DMgtEtnSC4jFNZpeq3WoEMDMTG,2026-01-22T19:20:37.000Z,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,6HRgJMRmjaj2svP9GpRbUU5TPzLAHnBW3sHgYVbirWYE,0.000006000,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5quC5S4hxbZykrFAhg1ykk4Nejt6RNXg4CWEkrnC3kDKigDoStd5XJSs8wykX2DMgtEtnSC4jFNZpeq3WoEMDMTG,2026-01-22T19:20:37.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,9yj3zvLS3fDMqi1F8zhkaWfq8TZpZWHe6cz1Sgt7djXf,0.000155628,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5quC5S4hxbZykrFAhg1ykk4Nejt6RNXg4CWEkrnC3kDKigDoStd5XJSs8wykX2DMgtEtnSC4jFNZpeq3WoEMDMTG,2026-01-22T19:20:37.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,0.020192877,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5quC5S4hxbZykrFAhg1ykk4Nejt6RNXg4CWEkrnC3kDKigDoStd5XJSs8wykX2DMgtEtnSC4jFNZpeq3WoEMDMTG,2026-01-22T19:20:37.000Z,55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,0.020348505,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5quC5S4hxbZykrFAhg1ykk4Nejt6RNXg4CWEkrnC3kDKigDoStd5XJSs8wykX2DMgtEtnSC4jFNZpeq3WoEMDMTG,2026-01-22T19:20:37.000Z,5Gfh6dRhdbuzjGBPyDVgxUNwb2FNGaAQHLkig5Y3EPvi,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,0.018309225,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5quC5S4hxbZykrFAhg1ykk4Nejt6RNXg4CWEkrnC3kDKigDoStd5XJSs8wykX2DMgtEtnSC4jFNZpeq3WoEMDMTG,2026-01-22T19:20:37.000Z,5Gfh6dRhdbuzjGBPyDVgxUNwb2FNGaAQHLkig5Y3EPvi,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,0.000172432,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5quC5S4hxbZykrFAhg1ykk4Nejt6RNXg4CWEkrnC3kDKigDoStd5XJSs8wykX2DMgtEtnSC4jFNZpeq3WoEMDMTG,2026-01-22T19:20:37.000Z,5Gfh6dRhdbuzjGBPyDVgxUNwb2FNGaAQHLkig5Y3EPvi,EJrEtQk8VonW7UFobbuY7741tEBii61Hg5wXAM933CkW,0.000055623,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5quC5S4hxbZykrFAhg1ykk4Nejt6RNXg4CWEkrnC3kDKigDoStd5XJSs8wykX2DMgtEtnSC4jFNZpeq3WoEMDMTG,2026-01-22T19:20:37.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,0.018309225,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5quC5S4hxbZykrFAhg1ykk4Nejt6RNXg4CWEkrnC3kDKigDoStd5XJSs8wykX2DMgtEtnSC4jFNZpeq3WoEMDMTG,2026-01-22T19:20:37.000Z,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,116084.946865000,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5quC5S4hxbZykrFAhg1ykk4Nejt6RNXg4CWEkrnC3kDKigDoStd5XJSs8wykX2DMgtEtnSC4jFNZpeq3WoEMDMTG,2026-01-22T19:20:37.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,5Gfh6dRhdbuzjGBPyDVgxUNwb2FNGaAQHLkig5Y3EPvi,116084.946865000,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
24PAWJqWMc9mCg9K4ytnqkVzVrXkmGDTEjtcbAMZZRAYSF9KpLhNmUxmSRY1GX7W7ro8vtuyZesgzQ5rFatzfmAu,2026-01-22T19:07:29.000Z,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi,0.002039280,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
24PAWJqWMc9mCg9K4ytnqkVzVrXkmGDTEjtcbAMZZRAYSF9KpLhNmUxmSRY1GX7W7ro8vtuyZesgzQ5rFatzfmAu,2026-01-22T19:07:29.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,9yj3zvLS3fDMqi1F8zhkaWfq8TZpZWHe6cz1Sgt7djXf,0.000294222,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
24PAWJqWMc9mCg9K4ytnqkVzVrXkmGDTEjtcbAMZZRAYSF9KpLhNmUxmSRY1GX7W7ro8vtuyZesgzQ5rFatzfmAu,2026-01-22T19:07:29.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,0.036359467,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
24PAWJqWMc9mCg9K4ytnqkVzVrXkmGDTEjtcbAMZZRAYSF9KpLhNmUxmSRY1GX7W7ro8vtuyZesgzQ5rFatzfmAu,2026-01-22T19:07:29.000Z,55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,0.036653689,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
24PAWJqWMc9mCg9K4ytnqkVzVrXkmGDTEjtcbAMZZRAYSF9KpLhNmUxmSRY1GX7W7ro8vtuyZesgzQ5rFatzfmAu,2026-01-22T19:07:29.000Z,H8dd81QymYuXB1oCpJuAC7hwTaF9tNYFmthZhD72aihf,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,0.034614409,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
24PAWJqWMc9mCg9K4ytnqkVzVrXkmGDTEjtcbAMZZRAYSF9KpLhNmUxmSRY1GX7W7ro8vtuyZesgzQ5rFatzfmAu,2026-01-22T19:07:29.000Z,H8dd81QymYuXB1oCpJuAC7hwTaF9tNYFmthZhD72aihf,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,0.000325989,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
24PAWJqWMc9mCg9K4ytnqkVzVrXkmGDTEjtcbAMZZRAYSF9KpLhNmUxmSRY1GX7W7ro8vtuyZesgzQ5rFatzfmAu,2026-01-22T19:07:29.000Z,H8dd81QymYuXB1oCpJuAC7hwTaF9tNYFmthZhD72aihf,8fWwRsQKtMz24cfDZkDsA9XYbBUT4E5Mh4xei6BJ43xo,0.000105158,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
24PAWJqWMc9mCg9K4ytnqkVzVrXkmGDTEjtcbAMZZRAYSF9KpLhNmUxmSRY1GX7W7ro8vtuyZesgzQ5rFatzfmAu,2026-01-22T19:07:29.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,0.034614409,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
24PAWJqWMc9mCg9K4ytnqkVzVrXkmGDTEjtcbAMZZRAYSF9KpLhNmUxmSRY1GX7W7ro8vtuyZesgzQ5rFatzfmAu,2026-01-22T19:07:29.000Z,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,631279.175024000,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
24PAWJqWMc9mCg9K4ytnqkVzVrXkmGDTEjtcbAMZZRAYSF9KpLhNmUxmSRY1GX7W7ro8vtuyZesgzQ5rFatzfmAu,2026-01-22T19:07:29.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,H8dd81QymYuXB1oCpJuAC7hwTaF9tNYFmthZhD72aihf,631279.175024000,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5DbAQepNHmeYQ3eRoZdCjP1zLg7NJkxvxAdXqRPdVjD1Qo664e847zFqVdsmfExya8ox3dzhmcr6hsSGvaUAE6zs,2026-01-22T19:07:03.000Z,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi,0.002039280,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5DbAQepNHmeYQ3eRoZdCjP1zLg7NJkxvxAdXqRPdVjD1Qo664e847zFqVdsmfExya8ox3dzhmcr6hsSGvaUAE6zs,2026-01-22T19:07:03.000Z,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,6HRgJMRmjaj2svP9GpRbUU5TPzLAHnBW3sHgYVbirWYE,0.000006000,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5DbAQepNHmeYQ3eRoZdCjP1zLg7NJkxvxAdXqRPdVjD1Qo664e847zFqVdsmfExya8ox3dzhmcr6hsSGvaUAE6zs,2026-01-22T19:07:03.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,9yj3zvLS3fDMqi1F8zhkaWfq8TZpZWHe6cz1Sgt7djXf,0.000373698,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5DbAQepNHmeYQ3eRoZdCjP1zLg7NJkxvxAdXqRPdVjD1Qo664e847zFqVdsmfExya8ox3dzhmcr6hsSGvaUAE6zs,2026-01-22T19:07:03.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,0.045630161,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5DbAQepNHmeYQ3eRoZdCjP1zLg7NJkxvxAdXqRPdVjD1Qo664e847zFqVdsmfExya8ox3dzhmcr6hsSGvaUAE6zs,2026-01-22T19:07:03.000Z,55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,0.046003859,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5DbAQepNHmeYQ3eRoZdCjP1zLg7NJkxvxAdXqRPdVjD1Qo664e847zFqVdsmfExya8ox3dzhmcr6hsSGvaUAE6zs,2026-01-22T19:07:03.000Z,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,155887.499691000,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5DbAQepNHmeYQ3eRoZdCjP1zLg7NJkxvxAdXqRPdVjD1Qo664e847zFqVdsmfExya8ox3dzhmcr6hsSGvaUAE6zs,2026-01-22T19:07:03.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,155887.499691000,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5DbAQepNHmeYQ3eRoZdCjP1zLg7NJkxvxAdXqRPdVjD1Qo664e847zFqVdsmfExya8ox3dzhmcr6hsSGvaUAE6zs,2026-01-22T19:07:03.000Z,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,5.634593000,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5DbAQepNHmeYQ3eRoZdCjP1zLg7NJkxvxAdXqRPdVjD1Qo664e847zFqVdsmfExya8ox3dzhmcr6hsSGvaUAE6zs,2026-01-22T19:07:03.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,0.043964579,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5DbAQepNHmeYQ3eRoZdCjP1zLg7NJkxvxAdXqRPdVjD1Qo664e847zFqVdsmfExya8ox3dzhmcr6hsSGvaUAE6zs,2026-01-22T19:07:03.000Z,5dhYayH9qvzNyCPoh2hKN8TJqumoGsWdyZ9UfPLXBfD9,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,0.043964579,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
5DbAQepNHmeYQ3eRoZdCjP1zLg7NJkxvxAdXqRPdVjD1Qo664e847zFqVdsmfExya8ox3dzhmcr6hsSGvaUAE6zs,2026-01-22T19:07:03.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,5dhYayH9qvzNyCPoh2hKN8TJqumoGsWdyZ9UfPLXBfD9,5.634593000,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
4jXu8E8ujF78Frwim3dFyMt9kTbDUJhLpswgGW9iDog267kesMDqay24EvUEL5MfYWLLiw3BQmaRGdu8gS5WLWXY,2026-01-19T14:13:12.000Z,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi,0.002039280,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
4jXu8E8ujF78Frwim3dFyMt9kTbDUJhLpswgGW9iDog267kesMDqay24EvUEL5MfYWLLiw3BQmaRGdu8gS5WLWXY,2026-01-19T14:13:12.000Z,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,6HRgJMRmjaj2svP9GpRbUU5TPzLAHnBW3sHgYVbirWYE,0.000006000,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
4jXu8E8ujF78Frwim3dFyMt9kTbDUJhLpswgGW9iDog267kesMDqay24EvUEL5MfYWLLiw3BQmaRGdu8gS5WLWXY,2026-01-19T14:13:12.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,9yj3zvLS3fDMqi1F8zhkaWfq8TZpZWHe6cz1Sgt7djXf,0.000101726,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
4jXu8E8ujF78Frwim3dFyMt9kTbDUJhLpswgGW9iDog267kesMDqay24EvUEL5MfYWLLiw3BQmaRGdu8gS5WLWXY,2026-01-19T14:13:12.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,0.013905337,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
4jXu8E8ujF78Frwim3dFyMt9kTbDUJhLpswgGW9iDog267kesMDqay24EvUEL5MfYWLLiw3BQmaRGdu8gS5WLWXY,2026-01-19T14:13:12.000Z,55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,0.014007063,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
4jXu8E8ujF78Frwim3dFyMt9kTbDUJhLpswgGW9iDog267kesMDqay24EvUEL5MfYWLLiw3BQmaRGdu8gS5WLWXY,2026-01-19T14:13:12.000Z,97JVhRKYWkoZVyvCjd9eVLFVLNaRNP9PUhyjopHoLEHh,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,0.011967783,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
4jXu8E8ujF78Frwim3dFyMt9kTbDUJhLpswgGW9iDog267kesMDqay24EvUEL5MfYWLLiw3BQmaRGdu8gS5WLWXY,2026-01-19T14:13:12.000Z,97JVhRKYWkoZVyvCjd9eVLFVLNaRNP9PUhyjopHoLEHh,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,0.000112710,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
4jXu8E8ujF78Frwim3dFyMt9kTbDUJhLpswgGW9iDog267kesMDqay24EvUEL5MfYWLLiw3BQmaRGdu8gS5WLWXY,2026-01-19T14:13:12.000Z,97JVhRKYWkoZVyvCjd9eVLFVLNaRNP9PUhyjopHoLEHh,9ENufbLT3mAXJd5k9DT58zQXvcQ6QuaFcUKGFpBSSTRh,0.000036358,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
4jXu8E8ujF78Frwim3dFyMt9kTbDUJhLpswgGW9iDog267kesMDqay24EvUEL5MfYWLLiw3BQmaRGdu8gS5WLWXY,2026-01-19T14:13:12.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,0.011967783,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
4jXu8E8ujF78Frwim3dFyMt9kTbDUJhLpswgGW9iDog267kesMDqay24EvUEL5MfYWLLiw3BQmaRGdu8gS5WLWXY,2026-01-19T14:13:12.000Z,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,230420.190672000,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
4jXu8E8ujF78Frwim3dFyMt9kTbDUJhLpswgGW9iDog267kesMDqay24EvUEL5MfYWLLiw3BQmaRGdu8gS5WLWXY,2026-01-19T14:13:12.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,97JVhRKYWkoZVyvCjd9eVLFVLNaRNP9PUhyjopHoLEHh,230420.190672000,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
4MJbBLBdtzywPXujyLinxdU8SNY3CUkCL1y9DTXjibibcRmpCMPTjPyjmjhQ8nwKoDj7vZUzfwDSVMvMRVUAshUJ,2025-12-10T20:41:23.000Z,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi,0.012039280,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
4MJbBLBdtzywPXujyLinxdU8SNY3CUkCL1y9DTXjibibcRmpCMPTjPyjmjhQ8nwKoDj7vZUzfwDSVMvMRVUAshUJ,2025-12-10T20:41:23.000Z,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,CcTNKBhQKYu7nB4eRrRFQoXEvpd6H5QnGKh93pwniBtp,0.000006000,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
4MJbBLBdtzywPXujyLinxdU8SNY3CUkCL1y9DTXjibibcRmpCMPTjPyjmjhQ8nwKoDj7vZUzfwDSVMvMRVUAshUJ,2025-12-10T20:41:23.000Z,55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,0.002039280,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
4MJbBLBdtzywPXujyLinxdU8SNY3CUkCL1y9DTXjibibcRmpCMPTjPyjmjhQ8nwKoDj7vZUzfwDSVMvMRVUAshUJ,2025-12-10T20:41:23.000Z,AF4jW3tHUQTgcPVPhpkgKbDr8fWeD87CG3J4dLXC1Qfn,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,0.010000000,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
4MJbBLBdtzywPXujyLinxdU8SNY3CUkCL1y9DTXjibibcRmpCMPTjPyjmjhQ8nwKoDj7vZUzfwDSVMvMRVUAshUJ,2025-12-10T20:41:23.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,7A6b47F2xV3KforFGPKBAXgRtzek4CtJ8oAsfw15WPLG,0.009878518,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
4MJbBLBdtzywPXujyLinxdU8SNY3CUkCL1y9DTXjibibcRmpCMPTjPyjmjhQ8nwKoDj7vZUzfwDSVMvMRVUAshUJ,2025-12-10T20:41:23.000Z,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,0.000091852,0,"55ZNPyNU8rPoin41G5mkYugi1nAvWC1YSaGh7zMW92Gi"
